Model,Split,Class,Box(P,R,mAP50,mAP50-95)
yolov8n.pt,/data_0.yaml,all,0.7268120864209856,0.5026089143144528,0.5700522788338119,0.3505341269223613
yolov8n.pt,/data_0.yaml,Ship,0.7268120864209856,0.5026089143144528,0.5700522788338119,0.3505341269223613
yolov8n.pt,/data_0.yaml,all,0.8647852075670215,0.7683453240126402,0.8497088647012119,0.6031376085212736
yolov8n.pt,/data_0.yaml,Ship,0.8647852075670215,0.7683453240126402,0.8497088647012119,0.6031376085212736
